Patient_ID,Online_Follower,LinkedIn_Shared,Twitter_Shared,Facebook_Shared,First_Interaction
516883,0,0,0,0,08-Feb-03
519857,0,0,0,0,20-Apr-03
510054,0,0,0,0,20-Apr-03
507222,0,0,0,0,20-Apr-03
491467,0,0,0,0,20-Apr-03
528389,0,0,0,0,20-Apr-03
492484,0,0,0,0,20-Apr-03
499708,0,0,0,0,20-Apr-03
510594,0,0,0,0,08-Feb-03
501706,0,0,0,0,06-Mar-03
514629,0,0,0,0,20-Apr-03
516914,0,1,0,0,20-Apr-03
515530,0,0,0,0,18-Apr-03
514473,0,0,0,0,20-Apr-03
497982,0,0,0,0,08-Feb-03
507328,0,0,0,0,08-Feb-03
524364,0,0,0,0,17-Apr-03
520322,0,0,0,0,17-Apr-03
488534,0,0,0,0,17-Apr-03
499061,0,0,0,0,17-Apr-03
494523,0,0,0,0,16-Apr-03
523252,0,0,0,0,08-Feb-03
501547,0,0,0,0,16-Apr-03
518406,0,0,0,0,16-Apr-03
512631,0,0,0,0,16-Apr-03
500753,1,0,1,0,13-Apr-03
516214,0,0,0,0,15-Apr-03
509629,0,0,0,0,15-Apr-03
491371,0,0,0,0,04-Mar-03
521001,0,0,0,0,08-Feb-03
507022,0,0,0,0,15-Apr-03
497955,0,0,0,0,15-Apr-03
512700,0,0,0,0,14-Apr-03
511195,0,0,0,0,14-Apr-03
490289,0,0,0,0,14-Apr-03
486736,0,0,0,0,14-Apr-03
517088,0,0,0,0,08-Feb-03
517864,0,0,0,0,09-Apr-03
491479,0,0,0,0,12-Apr-03
491825,0,0,0,0,12-Apr-03
494884,0,0,0,0,11-Apr-03
502055,0,0,0,0,06-Mar-03
524586,0,0,0,0,08-Feb-03
516267,0,0,0,0,10-Apr-03
518392,0,0,0,0,10-Apr-03
528172,0,0,0,0,10-Apr-03
519685,1,1,1,1,09-Apr-03
501582,0,1,0,0,09-Apr-03
500148,0,0,0,0,09-Apr-03
487694,0,0,0,0,09-Apr-03
506262,0,0,0,0,08-Feb-03
523294,0,0,0,0,08-Apr-03
488388,0,0,0,0,07-Apr-03
517349,0,0,0,0,07-Apr-03
491663,0,0,0,0,03-Apr-03
505428,0,0,0,0,07-Apr-03
517134,1,0,0,0,02-Apr-03
526533,0,0,0,0,07-Apr-03
499533,0,0,0,0,06-Apr-03
510052,0,0,0,0,06-Mar-03
489090,0,0,0,0,04-Apr-03
506013,0,0,0,1,06-Mar-03
505821,0,0,0,0,05-Apr-03
487581,0,0,0,0,02-Apr-03
519630,0,0,0,0,07-Apr-03
509452,1,1,1,1,08-Feb-03
513077,0,0,0,0,22-Mar-03
500632,0,0,0,0,03-Apr-03
488995,0,0,0,0,06-Apr-03
486368,1,1,1,0,06-Apr-03
500820,0,0,0,0,03-Apr-03
496399,0,0,0,0,03-Apr-03
526822,0,0,0,0,06-Apr-03
512733,0,0,0,0,06-Apr-03
509978,0,0,0,0,06-Apr-03
508298,0,0,0,0,06-Apr-03
508098,0,0,0,0,06-Apr-03
514350,0,0,0,0,06-Apr-03
503705,1,1,0,0,05-Apr-03
526352,0,0,0,0,05-Apr-03
510576,1,1,1,1,05-Apr-03
511679,0,0,0,0,05-Apr-03
495451,0,0,0,0,05-Apr-03
492033,1,0,0,0,05-Apr-03
503670,0,0,0,0,03-Apr-03
526132,0,0,0,0,05-Apr-03
510545,0,1,0,1,08-Feb-03
494327,0,0,0,0,22-Mar-03
519364,0,0,0,0,05-Apr-03
515269,0,0,0,0,04-Apr-03
504919,0,0,0,0,04-Apr-03
520159,0,0,0,0,04-Apr-03
524100,0,0,0,0,08-Feb-03
507294,0,0,0,0,06-Mar-03
507375,0,0,0,0,04-Apr-03
493036,0,0,0,0,04-Apr-03
522931,0,0,0,0,04-Apr-03
511844,1,0,0,0,24-Feb-03
509033,0,0,0,0,19-Dec-02
502803,0,0,0,0,08-Feb-03
507298,0,1,0,0,09-Jan-03
514820,1,1,0,1,01-Apr-03
516548,0,0,0,1,19-Dec-02
494951,0,0,0,0,28-Mar-03
509116,0,0,0,0,28-Mar-03
487063,0,0,0,0,08-Feb-03
511419,0,0,0,0,08-Feb-03
495774,0,1,0,1,23-Mar-03
526418,0,0,0,0,22-Mar-03
492317,1,1,0,0,22-Mar-03
492408,0,0,0,0,22-Mar-03
504138,0,0,0,0,22-Mar-03
494860,0,1,1,1,22-Mar-03
523012,0,0,0,0,08-Feb-03
506809,0,0,0,0,06-Mar-03
525026,0,0,0,0,21-Mar-03
489453,0,0,0,0,18-Mar-03
511249,0,0,0,0,06-Mar-03
491959,0,0,0,0,14-Mar-03
515151,0,0,0,0,08-Feb-03
500460,0,0,0,0,06-Mar-03
508720,0,0,0,0,06-Mar-03
511174,1,1,1,0,11-Mar-03
520641,0,0,0,0,11-Mar-03
525122,0,0,0,0,06-Mar-03
509111,0,0,0,0,06-Mar-03
498764,0,0,0,0,06-Mar-03
500203,0,0,0,0,06-Mar-03
490958,0,0,0,0,06-Mar-03
502299,0,0,0,0,06-Mar-03
500388,0,0,0,0,06-Mar-03
522009,0,0,0,0,08-Feb-03
508649,0,0,0,1,06-Mar-03
524520,0,0,0,0,06-Mar-03
517165,0,0,0,0,06-Mar-03
508015,0,0,0,0,06-Mar-03
501486,0,0,0,0,06-Mar-03
497963,0,0,0,0,06-Mar-03
502844,1,1,1,0,06-Mar-03
525189,0,0,0,0,06-Mar-03
520210,0,0,0,0,06-Mar-03
486133,0,1,1,0,06-Mar-03
500989,0,0,0,0,06-Mar-03
511715,0,0,0,0,06-Mar-03
502929,0,0,0,0,08-Feb-03
509274,0,0,0,0,08-Feb-03
508013,0,0,0,0,02-Mar-03
507639,0,0,0,0,28-Feb-03
502242,0,0,0,0,08-Feb-03
525208,0,0,0,0,08-Feb-03
490462,0,0,0,0,25-Feb-03
512482,0,0,0,0,08-Feb-03
520184,0,0,0,0,16-Dec-02
502402,0,0,0,0,19-Feb-03
501658,0,1,0,0,20-Feb-03
487227,0,0,0,0,15-Feb-03
493877,0,0,0,0,08-Feb-03
491593,0,0,0,0,08-Feb-03
492216,0,0,0,0,17-Feb-03
512687,0,0,0,0,08-Feb-03
515858,0,0,0,0,08-Feb-03
515967,0,0,0,0,08-Feb-03
523101,0,0,0,0,08-Feb-03
510809,0,0,0,0,08-Feb-03
487072,0,0,0,0,08-Feb-03
528068,0,1,0,0,08-Feb-03
502187,0,0,0,0,08-Feb-03
494559,0,0,0,0,08-Feb-03
489554,0,0,0,0,08-Feb-03
519616,0,0,0,0,08-Feb-03
504649,0,0,0,0,08-Feb-03
525981,0,0,0,0,08-Feb-03
501263,0,0,0,0,08-Feb-03
498997,0,0,0,0,08-Feb-03
516224,0,0,0,0,08-Feb-03
514542,0,0,0,0,08-Feb-03
492382,0,0,0,0,08-Feb-03
523542,0,0,0,0,12-Feb-03
516483,0,0,0,0,08-Feb-03
512089,0,0,0,0,08-Feb-03
520586,0,0,0,0,08-Feb-03
497643,0,0,0,0,08-Feb-03
527683,0,0,0,0,08-Feb-03
492107,0,0,0,0,08-Feb-03
506502,1,1,1,1,08-Feb-03
491349,0,0,0,0,08-Feb-03
518212,1,1,1,1,08-Feb-03
513551,0,0,0,0,08-Feb-03
525580,0,0,0,0,08-Feb-03
491795,0,0,0,0,08-Feb-03
513710,0,0,0,0,08-Feb-03
527172,0,0,0,0,08-Feb-03
504616,0,0,0,0,08-Feb-03
507551,0,0,0,0,08-Feb-03
507940,0,0,0,0,08-Feb-03
526704,0,0,0,0,08-Feb-03
496036,0,0,0,0,08-Feb-03
505406,0,0,0,0,08-Feb-03
492978,0,0,0,0,08-Feb-03
496186,0,0,0,0,08-Feb-03
492531,0,1,0,0,08-Feb-03
523855,0,0,0,0,08-Feb-03
520165,0,0,0,0,08-Feb-03
528128,0,0,0,0,08-Feb-03
522261,0,0,0,0,08-Feb-03
490265,0,0,0,0,08-Feb-03
513571,0,0,0,0,08-Feb-03
505774,0,0,0,0,08-Feb-03
511293,0,0,0,0,08-Feb-03
510507,0,0,0,0,08-Feb-03
514172,0,0,0,0,08-Feb-03
521461,0,0,0,0,08-Feb-03
492005,0,0,0,0,08-Feb-03
501123,0,0,0,0,08-Feb-03
496611,0,0,0,0,08-Feb-03
500174,0,0,0,0,08-Feb-03
494013,0,0,0,0,08-Feb-03
494640,0,0,0,0,07-Feb-03
494077,0,0,0,0,07-Feb-03
510749,0,0,0,0,06-Feb-03
486833,0,0,0,0,06-Feb-03
515485,0,0,0,0,06-Feb-03
526698,0,1,0,1,06-Feb-03
500459,0,0,0,0,31-Jan-03
494411,0,0,0,0,31-Jan-03
516612,0,0,0,0,29-Jan-03
501457,0,0,0,0,28-Jan-03
496375,0,0,0,0,27-Jan-03
514116,0,0,0,0,27-Jan-03
511007,0,0,0,0,18-Nov-02
488860,0,0,0,0,18-Nov-02
494945,0,0,0,0,23-Jan-03
522892,0,0,0,0,20-Jan-03
505069,0,0,0,0,17-Jan-03
488365,0,0,0,0,14-Jan-03
513487,0,0,0,0,08-Jan-03
491683,0,0,0,0,02-Jan-03
500106,0,0,0,0,28-Dec-02
499258,0,0,0,0,01-Jan-03
489914,0,0,0,0,24-Dec-02
505969,1,1,1,0,22-Dec-02
524726,0,0,0,0,14-Dec-02
491597,1,1,0,0,14-Dec-02
492975,0,0,0,0,14-Dec-02
498470,0,0,0,0,13-Dec-02
526268,0,0,0,0,11-Dec-02
497603,0,0,0,0,11-Dec-02
509662,0,0,0,0,07-Dec-02
492396,0,0,0,0,29-Nov-02
508975,0,0,0,0,28-Nov-02
507127,0,0,0,0,23-Nov-02
498675,0,1,1,0,23-Nov-02
527950,0,0,0,0,22-Nov-02
526884,0,0,0,0,21-Nov-02
521542,0,0,0,0,21-Nov-02
516208,0,0,0,0,21-Nov-02
492218,0,0,0,0,21-Nov-02
490020,0,0,0,0,17-Nov-02
524692,0,0,0,0,16-Nov-02
486050,0,0,0,0,16-Nov-02
522032,0,0,0,0,16-Nov-02
524828,0,0,0,0,16-Nov-02
524781,0,1,0,0,15-Nov-02
511395,0,0,0,0,15-Nov-02
502457,0,1,0,0,14-Nov-02
516580,0,0,0,0,13-Nov-02
517913,0,0,0,0,12-Nov-02
494076,1,1,1,1,12-Nov-02
512457,0,0,0,0,10-Nov-02
515088,0,0,0,0,09-Nov-02
504544,0,1,0,0,09-Nov-02
503486,0,0,0,0,09-Nov-02
528413,0,0,0,0,08-Nov-02
488706,0,0,0,0,08-Nov-02
496436,0,0,0,0,06-Nov-02
495607,0,0,0,0,04-Nov-02
504109,0,0,0,0,03-Nov-02
514846,0,0,0,0,03-Nov-02
488567,0,0,0,0,03-Nov-02
511776,0,0,0,0,03-Nov-02
500677,1,1,0,1,02-Nov-02
524378,0,0,0,0,02-Nov-02
486391,0,0,0,0,02-Nov-02
526961,0,0,0,0,02-Nov-02
507098,0,0,0,0,02-Nov-02
514288,0,0,0,0,02-Nov-02
521412,0,0,0,0,02-Nov-02
523092,0,1,0,0,25-Jan-03
496680,0,0,0,0,08-Feb-03
524940,0,1,0,0,07-Aug-03
508931,0,0,0,0,09-Aug-03
516844,0,0,0,0,10-Aug-03
503214,0,0,0,0,10-Aug-03
516786,0,0,0,0,10-Aug-03
488006,0,1,0,1,10-Aug-03
502419,0,1,0,1,10-Aug-03
513633,0,1,0,1,11-Aug-03
492936,0,0,0,0,11-Aug-03
494977,1,1,1,0,12-Aug-03
508557,0,0,0,0,26-Jul-03
516418,1,1,0,0,12-Aug-03
520144,0,0,0,0,12-Aug-03
515060,0,0,0,0,10-Dec-02
497359,0,0,0,0,09-Aug-03
506342,0,0,0,0,13-Aug-03
512739,0,0,0,0,13-Aug-03
492636,0,1,0,1,13-Aug-03
494900,0,0,0,0,13-Aug-03
499503,0,0,0,0,13-Aug-03
498325,0,0,0,0,09-Aug-03
488717,0,0,0,0,13-Aug-03
521200,0,0,0,0,04-Jul-03
523586,0,0,0,0,14-Aug-03
504897,0,0,0,0,14-Aug-03
492110,0,0,0,0,14-Aug-03
486067,0,0,0,0,14-Aug-03
505723,0,1,0,0,16-Aug-03
517237,1,0,1,0,16-Aug-03
498655,0,0,0,0,16-Aug-03
524451,0,0,0,0,16-Aug-03
488532,0,0,0,0,16-Aug-03
527994,0,0,0,0,16-Aug-03
492605,0,0,0,0,17-Aug-03
525638,0,0,0,0,17-Aug-03
521979,0,0,0,0,06-Mar-03
517853,0,1,0,1,17-Aug-03
490075,0,0,0,0,04-Jun-03
493639,0,0,0,0,18-Aug-03
507599,0,0,0,0,18-Aug-03
516762,0,0,0,0,18-Aug-03
488444,0,0,0,0,19-Aug-03
527827,0,1,0,1,20-Aug-03
495382,0,0,0,0,20-Aug-03
501434,0,0,0,0,20-Aug-03
504956,0,0,0,0,20-Aug-03
504631,0,1,1,1,20-Aug-03
502640,0,0,0,0,20-Aug-03
513465,0,0,0,0,20-Aug-03
504059,0,0,0,0,20-Aug-03
505047,0,0,0,0,20-Aug-03
519839,0,0,0,0,20-Aug-03
492794,0,0,0,0,20-Aug-03
520433,0,0,0,0,20-Aug-03
488101,0,0,0,0,20-Aug-03
508474,0,0,0,0,20-Aug-03
511758,0,0,0,0,20-Aug-03
523149,0,0,0,0,20-Aug-03
503658,0,0,0,0,20-Aug-03
499456,0,0,0,0,20-Aug-03
509269,0,0,0,0,20-Aug-03
516332,0,0,0,0,20-Aug-03
523000,0,0,0,0,20-Aug-03
514838,0,0,0,0,20-Aug-03
511321,0,0,0,0,20-Aug-03
492224,0,0,0,0,20-Aug-03
486115,0,0,0,0,20-Aug-03
523831,0,0,0,0,20-Aug-03
526525,0,0,0,0,20-Aug-03
523342,0,0,0,0,20-Aug-03
498638,0,0,0,0,20-Aug-03
514630,0,0,0,0,20-Aug-03
499112,0,0,0,0,20-Aug-03
496058,0,0,0,0,20-Aug-03
511162,0,0,0,0,20-Aug-03
489191,0,0,0,0,20-Aug-03
522316,1,1,1,0,20-Aug-03
502324,0,0,1,0,20-Aug-03
510850,0,0,0,0,20-Aug-03
490023,0,0,0,0,20-Aug-03
492117,0,0,0,0,20-Aug-03
509984,0,0,0,0,20-Aug-03
492509,0,0,0,0,21-Aug-03
499572,0,0,0,0,21-Aug-03
516290,0,0,0,0,15-Aug-03
493257,0,0,0,0,21-Aug-03
508095,0,0,0,0,23-Aug-03
512146,0,0,0,0,23-Aug-03
498192,0,0,0,0,24-Aug-03
489615,0,0,0,0,24-Aug-03
509122,0,1,1,1,24-Aug-03
527239,0,0,0,0,24-Aug-03
506696,0,0,0,0,24-Aug-03
509492,0,0,0,0,24-Aug-03
506928,0,0,0,0,25-Aug-03
528453,0,0,0,0,30-Jun-03
499403,0,0,0,0,27-Aug-03
486980,0,0,0,0,27-Aug-03
490174,0,0,0,0,19-Jun-03
498196,0,0,0,0,27-Aug-03
525226,0,0,0,0,29-Aug-03
523604,1,1,0,1,30-Aug-03
527504,0,0,0,0,30-Aug-03
516051,1,1,0,0,01-Sep-03
520355,0,0,0,0,01-Sep-03
487516,0,0,0,0,01-Sep-03
518716,0,0,0,0,01-Sep-03
485728,1,1,1,1,02-Sep-03
517401,0,0,0,0,02-Sep-03
525149,0,0,0,0,04-Sep-03
485751,0,0,0,0,04-Sep-03
503743,0,0,0,0,05-Sep-03
496527,0,1,1,0,05-Sep-03
486878,0,0,0,0,07-Sep-03
508198,0,1,0,1,09-Sep-03
493350,0,0,0,0,10-Sep-03
515307,0,0,0,0,10-Sep-03
487256,0,0,0,0,10-Sep-03
492417,0,0,0,0,11-Sep-03
492173,0,0,0,0,11-Sep-03
508134,0,0,0,0,14-Sep-03
508319,0,0,0,0,14-Sep-03
499765,1,1,0,0,14-Sep-03
492114,0,0,0,0,15-Sep-03
500016,0,0,0,0,16-Sep-03
507204,0,0,0,0,16-Sep-03
520187,1,1,1,0,16-Sep-03
498407,0,0,0,0,17-Sep-03
516493,1,1,0,0,11-Sep-03
492402,0,0,0,0,07-Apr-03
499779,0,0,0,0,19-Sep-03
494563,0,0,0,0,19-Sep-03
507624,0,0,0,0,20-Sep-03
528360,0,0,0,0,20-Sep-03
515689,0,0,0,0,20-Sep-03
504148,0,0,0,0,21-Sep-03
500440,0,0,0,0,22-Sep-03
525288,1,1,1,1,22-Sep-03
513801,0,0,0,0,23-Sep-03
506825,0,0,0,0,19-Sep-03
503117,0,0,0,0,23-Sep-03
497832,0,0,0,0,23-Sep-03
521863,0,0,0,0,23-Sep-03
524182,1,1,0,1,13-Sep-03
489605,0,0,0,0,26-Sep-03
491980,0,0,0,0,26-Sep-03
489373,0,0,0,0,26-Sep-03
520646,0,0,0,0,26-Sep-03
516166,0,0,0,0,20-Sep-03
515180,0,0,0,0,25-Jul-03
491800,0,0,0,0,20-Sep-03
528085,0,0,0,0,21-Sep-03
506089,0,0,0,0,01-Oct-03
498354,0,0,0,0,06-Mar-03
497396,0,0,0,0,03-Oct-03
490556,0,0,0,0,08-Feb-03
511741,0,0,0,0,03-Oct-03
500202,0,0,0,0,03-Oct-03
513302,0,0,0,0,04-Oct-03
494887,0,0,0,0,04-Oct-03
495427,0,0,0,0,04-Oct-03
528641,0,0,0,0,05-Oct-03
494029,1,1,1,1,30-Aug-03
518705,0,1,0,1,06-Oct-03
494952,0,0,0,0,07-Oct-03
507350,0,0,0,0,07-Oct-03
493200,0,1,0,1,07-Oct-03
510700,0,0,0,0,04-Oct-03
524959,0,0,0,0,08-Oct-03
488389,0,0,0,0,13-May-03
486726,0,0,0,0,23-Aug-03
507503,0,1,0,1,06-Mar-03
491666,0,0,0,0,11-Oct-03
494269,0,0,0,0,11-Oct-03
490217,0,0,0,0,11-Oct-03
490783,0,0,0,0,12-Oct-03
490710,0,0,0,0,13-Oct-03
503150,1,0,0,0,29-Aug-03
496831,0,0,0,0,13-Oct-03
489830,0,0,0,0,14-Oct-03
496104,0,0,0,0,17-Oct-03
522614,0,0,0,0,17-Oct-03
498311,0,0,0,0,17-Oct-03
516920,0,0,0,0,17-Oct-03
511245,0,1,1,0,19-Oct-03
512927,0,0,0,1,19-Oct-03
496125,0,0,0,0,19-Oct-03
508608,0,0,0,0,20-Oct-03
518687,0,0,0,0,19-Oct-03
497666,0,0,0,0,19-Oct-03
509879,0,0,0,0,19-Oct-03
490435,0,0,0,0,19-Oct-03
508249,0,0,0,0,19-Oct-03
499435,0,0,0,0,26-Sep-03
508525,0,0,0,0,19-Oct-03
503223,0,0,0,0,19-Oct-03
488670,0,0,0,0,19-Oct-03
491999,0,0,0,0,25-Oct-03
510683,0,0,0,0,26-Oct-03
507968,0,0,0,0,26-Oct-03
516292,0,0,0,0,26-Oct-03
491111,0,0,0,0,26-Oct-03
506166,0,0,0,0,26-Oct-03
500166,0,0,0,0,26-Oct-03
526229,0,0,0,0,07-Dec-02
496918,0,0,0,0,26-Oct-03
525344,0,0,0,0,26-Oct-03
500572,0,0,0,0,26-Oct-03
511034,0,0,0,0,26-Oct-03
524818,0,0,0,0,17-Sep-03
511182,0,0,0,1,17-Sep-03
515529,1,1,1,1,03-Apr-03
510802,0,0,0,0,27-Oct-03
491723,0,0,0,0,08-Feb-03
516287,0,0,0,0,25-Sep-03
492827,0,0,0,0,27-Oct-03
499577,0,0,0,0,27-Oct-03
516048,0,0,0,0,27-Oct-03
496131,0,0,0,0,27-Oct-03
497386,0,0,0,0,27-Oct-03
487683,0,0,0,0,17-May-03
513790,0,0,0,0,28-Oct-03
502425,0,0,0,0,04-Dec-02
518949,0,0,0,0,27-Oct-03
522449,0,0,0,0,04-Jul-03
521237,0,0,0,0,20-Sep-03
495195,0,0,0,0,28-Oct-03
490632,0,0,0,0,28-Oct-03
517492,0,0,0,0,28-Oct-03
524792,0,0,0,0,28-Oct-03
501607,0,0,0,0,28-Oct-03
508838,0,0,0,0,29-Oct-03
511740,0,0,0,0,29-Oct-03
516437,0,0,0,0,08-Feb-03
528294,0,0,0,0,29-Oct-03
495106,0,0,0,0,29-Oct-03
521578,0,0,0,0,29-Oct-03
490175,0,0,0,0,29-Oct-03
513315,0,0,0,0,29-Oct-03
496802,0,0,0,0,29-Oct-03
516784,0,0,0,0,29-Oct-03
491785,0,0,0,0,29-Oct-03
510881,0,0,0,0,29-Oct-03
511695,0,0,0,0,29-Oct-03
518590,0,0,0,0,29-Jan-03
502561,0,0,0,0,29-Oct-03
516559,0,0,0,0,29-Oct-03
522969,0,0,0,0,29-Oct-03
493161,0,0,0,0,29-Oct-03
525559,0,0,0,0,29-Oct-03
488736,0,0,0,0,29-Oct-03
504274,0,0,0,0,29-Oct-03
510826,0,0,0,0,29-Oct-03
523522,0,0,0,0,29-Oct-03
507460,0,0,0,0,29-Oct-03
525758,0,0,0,0,24-Aug-03
523579,1,1,1,1,29-Oct-03
517746,0,0,0,0,29-Oct-03
518808,0,0,0,0,29-Oct-03
494759,0,0,0,0,29-Oct-03
513203,0,0,0,0,29-Oct-03
491213,1,1,1,1,29-Oct-03
488863,0,0,0,0,29-Oct-03
506139,0,0,0,0,29-Oct-03
517825,0,0,0,0,29-Oct-03
493022,0,0,0,0,29-Oct-03
494057,0,1,0,1,29-Oct-03
515576,0,0,0,0,29-Oct-03
527603,0,1,0,0,29-Oct-03
490267,0,0,0,0,29-Oct-03
515640,0,0,0,0,29-Oct-03
498575,0,0,0,0,29-Oct-03
487144,0,0,0,0,29-Oct-03
489167,0,0,0,0,29-Oct-03
520878,0,0,0,0,29-Oct-03
514036,0,0,0,0,29-Oct-03
507457,0,0,0,0,29-Oct-03
494542,0,0,0,0,29-Oct-03
519533,0,0,0,0,29-Oct-03
528358,0,1,0,0,29-Oct-03
523985,0,0,0,0,29-Oct-03
521050,0,0,0,0,29-Oct-03
511827,0,0,0,0,29-Oct-03
517318,0,0,0,0,10-Oct-03
516974,0,1,0,1,30-Jun-03
520369,0,0,0,0,29-Oct-03
488960,0,1,0,1,29-Oct-03
500947,0,0,0,0,29-Oct-03
490883,0,0,0,0,29-Oct-03
499891,0,0,0,0,29-Oct-03
507860,0,0,0,0,29-Oct-03
526560,0,0,0,0,29-Oct-03
518891,0,0,0,0,29-Oct-03
518486,0,0,0,0,29-Oct-03
507233,0,0,0,0,29-Oct-03
515163,0,0,0,0,29-Oct-03
517274,0,0,0,0,29-Oct-03
503126,0,0,0,0,29-Oct-03
490351,0,0,0,0,29-Oct-03
525150,0,0,0,0,29-Oct-03
508508,0,0,0,0,29-Oct-03
510076,0,0,0,0,29-Oct-03
518591,0,0,0,0,29-Oct-03
495763,0,0,0,0,29-Oct-03
506156,0,0,0,0,29-Oct-03
526318,0,0,0,0,29-Oct-03
524835,0,0,0,0,29-Oct-03
495962,0,0,0,0,29-Oct-03
510983,0,0,0,0,29-Oct-03
511561,0,0,0,0,29-Oct-03
511927,0,0,0,0,29-Oct-03
507565,0,0,0,0,29-Oct-03
492138,0,0,0,0,29-Oct-03
501535,1,1,1,1,29-Oct-03
492908,0,0,0,0,29-Oct-03
509867,0,0,0,0,30-Mar-03
509058,0,0,0,0,08-Feb-03
519850,0,0,0,0,08-Feb-03
514275,0,0,0,0,29-Oct-03
516626,0,1,0,1,29-Oct-03
506619,0,0,0,0,29-Oct-03
488284,0,0,0,0,29-Oct-03
521854,0,0,0,0,29-Oct-03
520714,1,1,0,0,29-Sep-03
512488,0,0,0,0,30-Oct-03
513500,0,1,0,1,29-Oct-03
503951,0,0,0,0,29-Oct-03
494228,0,0,0,0,29-Oct-03
508767,0,0,0,0,29-Oct-03
495366,0,0,0,0,29-Oct-03
492287,0,0,0,0,29-Oct-03
507260,0,0,0,0,29-Oct-03
492195,0,0,0,0,29-Oct-03
514262,0,0,0,0,30-Oct-03
515985,0,0,0,0,29-Oct-03
518581,0,0,0,0,30-Oct-03
506536,0,0,0,0,07-Apr-03
513815,0,1,1,1,29-Oct-03
503629,0,0,0,0,29-Oct-03
509869,0,0,0,0,30-Oct-03
498032,0,0,0,0,29-Oct-03
486068,0,0,0,0,30-Oct-03
512321,0,0,0,0,30-Oct-03
501077,0,0,0,1,29-Oct-03
502421,0,0,0,0,29-Oct-03
506413,0,0,0,0,19-Sep-03
511001,0,0,0,0,30-Oct-03
520550,0,0,0,0,29-Oct-03
512780,0,0,0,0,29-Oct-03
526078,0,0,0,0,29-Oct-03
508754,0,0,0,0,29-Oct-03
489194,0,0,0,0,29-Oct-03
491174,0,0,0,0,29-Oct-03
491341,0,0,0,0,29-Oct-03
506241,0,0,0,0,29-Oct-03
496959,0,0,0,0,29-Oct-03
499631,0,0,0,0,29-Oct-03
527679,0,0,0,0,29-Oct-03
505279,0,0,0,0,30-Oct-03
508504,0,0,0,0,17-Oct-03
492937,0,0,0,0,30-Oct-03
487129,0,0,0,0,29-Oct-03
500367,1,1,0,1,30-Oct-03
485926,0,0,0,0,29-Oct-03
493246,0,0,0,0,30-Oct-03
523739,0,0,0,0,29-Oct-03
494035,0,0,0,0,30-Oct-03
513020,0,0,0,0,30-Oct-03
523489,0,0,0,0,30-Oct-03
527145,0,0,0,0,30-Oct-03
514913,0,0,0,0,30-Oct-03
511330,0,1,0,1,30-Oct-03
528478,0,0,0,0,30-Oct-03
517634,0,0,0,0,30-Oct-03
513074,0,0,0,0,30-Oct-03
517220,0,0,0,0,30-Oct-03
528618,0,0,0,0,30-Oct-03
515502,0,0,0,0,30-Oct-03
519626,0,0,0,0,30-Oct-03
497929,0,0,0,0,30-Oct-03
527639,0,0,0,0,30-Oct-03
519686,0,1,0,1,30-Oct-03
517628,0,0,0,0,08-Feb-03
487201,0,0,0,0,30-Oct-03
497108,0,0,0,0,30-Oct-03
525067,0,0,0,0,30-Oct-03
515127,0,1,0,0,30-Oct-03
496451,0,0,0,0,30-Oct-03
508218,0,0,0,0,30-Oct-03
487681,0,0,0,0,30-Oct-03
496420,0,0,0,0,23-Mar-03
499887,0,0,0,0,30-Oct-03
488055,0,0,0,0,21-May-03
512855,0,0,0,0,30-Oct-03
513702,0,0,0,0,30-Oct-03
522939,0,1,0,0,30-Oct-03
521193,0,0,0,0,30-Oct-03
503322,0,0,0,0,30-Oct-03
492900,0,0,0,0,08-Feb-03
511983,0,0,0,0,30-Oct-03
528058,0,0,0,0,30-Oct-03
509717,0,1,0,1,30-Oct-03
521703,0,0,0,0,30-Oct-03
487840,0,0,0,0,30-Oct-03
498299,0,0,0,0,30-Oct-03
512181,0,0,0,0,30-Oct-03
497429,0,1,1,1,30-Oct-03
500580,1,1,0,0,30-Oct-03
511450,0,0,0,0,08-Jul-03
527089,0,0,0,0,30-Oct-03
512811,0,0,0,0,30-Oct-03
499804,0,1,1,1,30-Oct-03
492576,0,0,0,0,04-Jul-03
485974,0,0,0,0,30-Oct-03
493793,0,0,0,0,30-Oct-03
523419,0,0,0,0,30-Oct-03
513381,0,0,0,0,30-Oct-03
511370,0,1,0,1,30-Oct-03
488665,0,1,0,1,30-Oct-03
510139,0,0,0,0,30-Oct-03
524079,0,0,0,0,30-Oct-03
486064,0,0,0,0,30-Oct-03
490835,0,0,0,0,30-Oct-03
500289,0,0,0,0,30-Oct-03
505510,0,0,0,0,30-Oct-03
517930,0,0,0,0,30-Oct-03
513070,0,0,0,0,30-Oct-03
522627,0,0,0,0,30-Oct-03
493259,0,0,0,0,30-Oct-03
495331,0,0,0,0,30-Oct-03
527186,0,0,0,0,30-Oct-03
528567,1,1,1,1,30-May-03
499997,0,1,0,0,30-Oct-03
497358,0,0,0,0,30-Oct-03
490015,0,0,0,0,30-Oct-03
515416,0,0,0,0,23-Sep-03
524997,0,0,0,1,30-Oct-03
491500,0,0,0,0,30-Oct-03
496259,0,0,0,0,30-Oct-03
503154,0,0,0,0,30-Oct-03
487162,0,0,0,0,30-Oct-03
502539,0,0,0,0,30-Oct-03
514035,0,0,0,0,30-Oct-03
516115,0,0,1,1,30-Oct-03
517821,0,0,0,0,08-Feb-03
